metric,regime,system,crash_point,response_class,readback_keying,successes,total,rate,runs,ci_low,ci_high,resamples,bootstrap_seed,clusters,observations
undetected_duplicate_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
lost_effect_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
unverified_failure_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
state_corruption_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,42,42,1.0,15,1.0,1.0,10000,20260806,15,42
undetected_duplicate_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,78,150,0.52,15,0.44666666666666666,0.6,10000,20260806,15,150
lost_effect_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
unverified_failure_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
state_corruption_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,NO_READBACK,CALLER_REFERENCE,52,52,1.0,15,1.0,1.0,10000,20260806,15,52
undetected_duplicate_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,16,150,0.10666666666666667,15,0.05333333333333334,0.16,10000,20260806,15,150
lost_effect_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
unverified_failure_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
state_corruption_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B3_INTENT_NO_BARRIER,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,52,52,1.0,15,1.0,1.0,10000,20260806,15,52
undetected_duplicate_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
lost_effect_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,45,150,0.3,15,0.22666666666666666,0.37333333333333335,10000,20260806,15,150
unverified_failure_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,60,150,0.4,15,0.32666666666666666,0.47333333333333333,10000,20260806,15,150
state_corruption_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
lost_effect_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,63,150,0.42,15,0.36,0.47333333333333333,10000,20260806,15,150
unverified_failure_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,74,150,0.49333333333333335,15,0.43333333333333335,0.5533333333333333,10000,20260806,15,150
state_corruption_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,NO_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
known_ambiguity_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
lost_effect_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,55,150,0.36666666666666664,15,0.29333333333333333,0.43333333333333335,10000,20260806,15,150
unverified_failure_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,70,150,0.4666666666666667,15,0.3933333333333333,0.5333333333333333,10000,20260806,15,150
state_corruption_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
recovery_success_rate,p30,B4B_DURABLE_WORKFLOW_AT_MOST_ONCE,mid_dispatch,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,0,0,0.0,0,0.0,0.0,0,20260806,0,0
undetected_duplicate_rate,p30,B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,51,150,0.34,15,0.2733333333333333,0.4066666666666667,10000,20260806,15,150
known_ambiguity_rate,p30,B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0,150,0.0,15,0.0,0.0,10000,20260806,15,150
lost_effect_rate,p30,B4_DURABLE_WORKFLOW,mid_dispatch,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1,150,0.006666666666666667,15,0.0,0.02,10000,20260806,15,150
