run_id,regime,system,crash_point,endpoint,response_class,readback_keying,execution_id,outcome_class,status,applied_effects,crashed,dispatch_attempts,step_latency_ms,recovery_latency_ms,undetected_duplicate,lost_effect
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,93d716c2-6c04-4e50-abe9-bcbcfd75ed5a,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,32338.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,f5850a57-6cc4-4275-8f01-cdde875c3d55,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31331.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,1f0dbcfc-70b0-4a3c-aac6-8bae50d8c7aa,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,30319.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,d8352a39-9665-423d-af00-e5662f8ec999,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29311.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,062ac5e4-e26b-4958-a204-2f997f3e9b17,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28302.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,74b3a40c-e1c4-4deb-b00a-17599198bca0,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,32338.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,f94608e4-5c33-4776-9567-ef7528895bbe,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31331.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,3a0bc574-ec03-40ae-a008-9614502c1349,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,30319.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,8ea05782-6823-4736-8f02-86f7283a2092,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29311.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,c7a9c6d7-35f9-4329-ae19-6b991b33caf9,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28302.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,402e4b10-8bb3-4b92-9b61-f7e8fae4fb26,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31218.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,e216a047-cd39-4a18-a677-28ad497eeec6,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29450.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,bf5e8fc6-ebd2-4cb0-841f-70bd2a9b4129,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28359.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,6a7bddc5-887f-4689-b9c2-3003bbad2861,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,27300.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,69b50301-52e4-4fc4-81f2-f9ad9c29fb56,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,26293.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,56337e5a-e198-4f9a-9276-fbed6963ebf8,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31219.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,5f9f09c9-139a-469a-a570-30001361835c,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,30322.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,0f20ab1d-019e-4f32-bed6-b44cf9e20f36,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29450.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,fda5c730-e170-451b-81e7-b1aad8ef7ef0,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28358.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,5cf965a8-ede2-4f0a-8c5e-3db841ccf5e4,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,27301.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,22785ee0-2d8b-4215-b3dc-8d06dc9fe1d3,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,32413.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,1f5570e0-04df-41e3-9f3b-e9d34985592a,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31313.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,9d01c7e5-4f4d-48cf-838b-058d1cf00420,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,30333.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,ea11de29-1c23-40ce-87e3-5bde70775b19,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29325.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,c6bab219-b7fc-4417-ae22-936b75683c16,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28317.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,1780aa99-497f-4945-9146-76e0a8135e53,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,32413.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,71e74444-da48-491b-a53c-aa4f15c74e60,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,31314.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,58bfd574-662f-44f4-ba17-7209d95d6668,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,30331.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,5251b91f-bd04-4c2c-9543-a8cee0058415,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,29323.0,0,0
aep_full-after_barrier_before_dispatch-ledger_postings-b890c47d-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,ledger_postings,NO_READBACK,CALLER_REFERENCE,4827ec3a-9318-4831-aff0-ade38d15b609,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,1,0,,28317.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,3cee38bc-ac4c-4ebd-9847-52966034a558,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,126055.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,dcd0c2d9-546d-422a-b870-97b51bc99740,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125050.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,31cf6cce-b274-4146-9552-71ff3068556d,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124054.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,ae9e2b17-e692-4855-9163-c58eac88b604,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122038.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,973bdc95-55e7-48fd-b070-e9b4058830f9,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121144.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,156b79e7-16af-4077-9d36-cddb1664dc1d,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,126065.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,23fdc2ad-5de2-44aa-bceb-ef36a7804c81,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125057.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,6d17eda1-0b59-4a0d-b422-26c5b88d39d7,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124066.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,064bfe5f-8ae6-467f-b7c6-5226fe052ab1,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122048.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,b704d231-9fc6-4f8f-ad12-ab98a1cf0a97,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121154.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4fcba36d-4860-436a-960e-1d6edd611804,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125159.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,81a7481a-cf2f-4237-aa92-1e81b6d87829,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124216.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,1cd4489b-bac7-4a9f-9378-d19fb283088c,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,123146.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,8ee836f0-ab8c-4a64-81a1-90970349fdbd,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122140.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,f1f96d7f-e237-4277-9140-b39306ec77bf,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121133.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,ca619e8e-621e-4d9a-a2c7-3c3fb89ebafe,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125166.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,48d03764-5a4d-46ca-9a1c-a294ff5e7966,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124222.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,726967aa-5747-484d-83f0-bef00613db04,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,123152.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,102c3330-c5e5-43bb-a7bd-42c03f74287b,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122146.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4295c826-915d-442c-91bc-93d7a91100a2,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121139.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,3b789cdb-9b98-401d-863c-266ffcf5844a,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125035.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,4cd1b413-e868-4430-add3-2b88b8113314,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124111.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,a3398dd6-5d0a-4639-af2d-b1081f965e4e,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,123021.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,67471974-2bcc-4c11-af61-ab1b9450555a,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122127.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,87a0724c-4659-48dd-96d9-cf1468caa05a,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121143.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,f2bbb3fd-fb08-4b69-ab72-a8e37311e6d2,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,125047.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,55eb8255-b9f6-4aa7-8e2b-e78007c0af51,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,124123.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,c1df3a98-82f5-4195-978d-2da3d4b6c330,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,123035.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,271001a8-6b1e-4271-b74b-1ddb1d40afa1,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,122141.0,0,0
aep_full-after_barrier_before_dispatch-notifications-283a53b7-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,notifications,POSITIVE_ONLY_READBACK,CALLER_REFERENCE,a22bae73-e197-485b-8910-dfff1ddbf57c,DECLARED_AMBIGUOUS,FIRED_UNCONFIRMED,0,1,0,,121157.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,59f55687-80dd-4b67-86b8-a26616fd1100,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,32629.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,46954601-916d-4bb5-9ff5-caf394d6dca8,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,31619.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,1ce89858-3d4e-4963-b8e1-1dc6d42a102f,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,30610.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,32255cc5-4da0-4577-ac72-0e1326f9daf0,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,29607.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,35e8770b-1012-4dad-9248-488857296fac,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,28600.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0930b22a-0e4e-496a-aac7-10d7faaeee7e,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,32629.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,f29c86bd-9e6d-48db-a8a9-d436fd4f256d,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,31619.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,26489a2a-d556-4d7b-bfc5-e9c8cfb3e3fc,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,30610.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,de5e5bc0-f544-4633-827d-b066431e46bd,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,29608.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r0,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,3ac8dabe-254c-4be6-b579-2edb20967e9e,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,28600.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,06b657a3-3510-4f7a-9c0c-ff7033661d78,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,31340.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,fb487c7b-c14a-4e32-9b77-607aad691ac5,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,30337.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,8729c6ba-7dc7-42ec-994d-0cafcee4204c,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,29322.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,2e4c3a4d-53b5-492d-91ff-dcd5980326a8,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,27308.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,0cc5bcd7-6968-45c0-9091-5b79195a3db4,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,26410.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,da5263bb-9fca-4b01-8c76-2b028d34eb3e,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,31340.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,790fea47-ef5e-4cac-a65b-87c15f5ffeec,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,30335.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,8c69b473-ff7c-4b5f-9ca5-54085c41b304,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,29324.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,59c3e678-22d1-4a09-b969-964a009c8282,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,28579.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r1,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,6fdc7b55-3494-48ae-ba0f-1c4f0650cb48,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,27308.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,2c7e9b9d-62cd-42ef-b923-fe5e9c80c5fb,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,32234.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,5c2bc0f3-4541-4adf-a30d-78296574110f,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,31223.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,4a28d543-b0eb-4ec1-ae7b-95601e00eae4,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,30224.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,e4a070bc-ad4e-4953-8ef2-b7d1ff94258e,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,29210.0,0,0
aep_full-after_barrier_before_dispatch-payments-59673812-r2,(session-3),AEP_FULL,after_barrier_before_dispatch,payments,AUTHORITATIVE_READBACK,CALLER_REFERENCE,d1f77e3d-d7c7-4294-88aa-07e50f10c1b8,CONFIRMED_NOT_APPLIED,FAILED_CONFIRMED,0,1,0,,28307.0,0,0
