run_id,regime,system,crash_point,endpoint,response_class,readback_keying,execution_id,outcome_class,status,applied_effects,crashed,dispatch_attempts,step_latency_ms,recovery_latency_ms,undetected_duplicate,lost_effect
aep_full-none-ledger_postings-8530cc0f-r7,redis-kill-preack,AEP_FULL,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,75249007-5dea-45ed-87e5-6483a735dcb0,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,0,0,,,0,0
aep_full-none-ledger_postings-8530cc0f-r8,redis-kill-preack,AEP_FULL,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,b43f911e-a1cf-455f-bd1b-3316ad25e4f7,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,0,0,,,0,0
aep_full-none-ledger_postings-8530cc0f-r9,redis-kill-preack,AEP_FULL,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,23a65fc1-4773-43a9-879f-a37654f79e22,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r0,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,37b4b29f-6ae1-41ce-85ae-2f7dc3291568,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r1,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,e8a01b35-a47e-4dbb-8e41-02c2fee1c2d8,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r10,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,f292165e-cfee-4952-80be-8d8f90f3069e,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r11,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,23cd94df-02a6-4205-ad67-237332aaba86,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r12,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,90a590da-43a4-47a8-b2a2-0e223a957b20,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r13,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,484a6e95-9be3-4a5a-82dc-0ea02b1f41de,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r14,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,31319334-c43b-4945-9109-29fd48f09301,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r15,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,3a78a0f2-4d62-4f67-9ac2-a3b65794dc25,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r16,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,3e8a0451-656f-4bf7-8d43-ce5e1744db09,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r17,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,1e6fc293-d424-4649-b942-1e445f039d76,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r18,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,0d980e97-9e62-45dd-ad9a-751bd913ac44,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,0,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r19,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,4ca795a0-160c-4214-9e9a-cbc76a9e989e,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r2,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,62773058-08c0-4611-92f3-e28a846b9d09,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r20,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,cd32fbcc-cdb7-40b7-987d-a054066af993,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r21,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,08ad0f17-3ce7-482e-9965-98a66d0b28f7,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r22,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,5080b8e1-42a3-40bb-8587-3bbff6fedf6d,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r23,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,9fe83b72-e443-4328-a371-98f4d2880848,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r24,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,4d13aae4-6480-4a28-9146-7bb86d96d615,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r25,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,dafcb0fe-237b-4961-b0e6-4e02e5b1075b,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r26,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,75f2f3f2-a7a7-4698-b56b-3021bf5656b3,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r27,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,22af6179-41c4-41ea-ac2e-75540f9c439c,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r28,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,6b238f79-0edf-4747-b529-f6f45bc4fc6e,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r29,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,c2e43eec-98d8-4981-a824-d20f3c2d4872,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r3,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,c67f78a9-5b6c-4561-9af0-63ff7e1d2264,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r4,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,cd3cd959-02ce-4218-ae4a-0e3e2b9142de,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r5,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,a4b46257-6b81-4924-9430-ef24d20acc68,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r6,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,2c2d36f9-9557-4675-96ee-b719fbaf2da9,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r7,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,98802678-3139-4d88-b939-1797c2488a4a,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r8,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,a321ad69-93a8-4ea4-a892-65cb99ead749,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
b3_intent_no_barrier-none-ledger_postings-99ac28be-r9,redis-kill-preack,B3_INTENT_NO_BARRIER,none,ledger_postings,NO_READBACK,CALLER_REFERENCE,993c73c7-05ec-4b75-ba5c-91cdf711a735,DECLARED_AMBIGUOUS,PERMANENTLY_AMBIGUOUS,1,0,0,,,0,0
